SCHOOL,SCHOOL NAME,ATTD DATE,%ATTD
15K107,P.S. 107 JOHN W. KIMBALL,12/12/2024 12:00:00 AM,96.65
15K118,THE MAURICE SENDAK COMMUNITY SCHOOL,12/12/2024 12:00:00 AM,91.3
15K124,P.S. 124 SILAS B. DUTCHER,12/12/2024 12:00:00 AM,85.66
15K130,P.S. 130 THE PARKSIDE,12/12/2024 12:00:00 AM,95.09
15K131,P.S. 131 BROOKLYN,12/12/2024 12:00:00 AM,91.31
15K136,I.S. 136 CHARLES O. DEWEY,12/12/2024 12:00:00 AM,90.79
15K146,"THE BROOKLYN NEW SCHOOL, P.S. 146",12/12/2024 12:00:00 AM,94.32
15K154,THE WINDSOR TERRACE SCHOOL,12/12/2024 12:00:00 AM,95.51
15K169,P.S. 169 SUNSET PARK,12/12/2024 12:00:00 AM,92.38
15K172,P.S. 172 BEACON SCHOOL OF EXCELLENCE,12/12/2024 12:00:00 AM,91.14
15K230,P.S. 230 DORIS L. COHEN,12/12/2024 12:00:00 AM,92.39
15K261,P.S. 261 ZIPPORIAH MILLS,12/12/2024 12:00:00 AM,95.44
15K295,P.S. 295,12/12/2024 12:00:00 AM,92.68
15K321,P.S. 321 WILLIAM PENN,12/12/2024 12:00:00 AM,97.02
15K418,THE CHILDREN S SCHOOL,12/12/2024 12:00:00 AM,93.18
15K423,BROOKLYN FRONTIERS HIGH SCHOOL,12/12/2024 12:00:00 AM,61.14
15K428,GLOBAL INNOVATORS ACADEMY,12/12/2024 12:00:00 AM,83.67
15K429,DIGITAL ARTS AND CINEMA TECHNOLOGY HIGH SCHOOL,12/12/2024 12:00:00 AM,91.4
15K442,M.S. 442 CARROLL GARDENS SCHOOL FOR INNOVATION,12/12/2024 12:00:00 AM,95.57
15K443,NEW VOICES SCHOOL OF ACADEMIC CREATIVE ARTS,12/12/2024 12:00:00 AM,94.5
15K447,THE EXPLORATORY SCHOOL,12/12/2024 12:00:00 AM,92.7
15K448,BROOKLYN COLLABORATIVE STUDIES,12/12/2024 12:00:00 AM,87.97
15K456,THE ELIZABETH JENNINGS SCHOOL FOR BOLD EXPLORERS,12/12/2024 12:00:00 AM,91.37
15K462,JOHN JAY SCHOOL FOR LAW,12/12/2024 12:00:00 AM,73.93
15K463,CYBERARTS STUDIO ACADEMY,12/12/2024 12:00:00 AM,78.76
15K464,PARK SLOPE COLLEGIATE,12/12/2024 12:00:00 AM,83.88
15K497,THE BOERUM HILL SCHOOL FOR INTERNATIONAL STUDIES,12/12/2024 12:00:00 AM,78.26
15K519,COBBLE HILL SCHOOL OF AMERICAN STUDIES,12/12/2024 12:00:00 AM,67.77
15K529,WEST BROOKLYN COMMUNITY HIGH SCHOOL,12/12/2024 12:00:00 AM,57.14
15K592,KHALIL GIBRAN INTERNATIONAL ACADEMY,12/12/2024 12:00:00 AM,85.71
15K656,BROOKLYN HIGH SCHOOL OF THE ARTS,12/12/2024 12:00:00 AM,85.48
15K667,SUNSET PARK HIGH SCHOOL,12/12/2024 12:00:00 AM,78.35
15K676,RED HOOK NEIGHBORHOOD SCHOOL,12/12/2024 12:00:00 AM,95.88
15K684,MILLENNIUM BROOKLYN HS,12/12/2024 12:00:00 AM,94.46
15K698,SOUTH BROOKLYN COMMUNITY HIGH SCHOOL,12/12/2024 12:00:00 AM,48.44
15K767,THE LITTLE BROOKLYN PRE K CENTER,12/12/2024 12:00:00 AM,91.3
15K821,SUNSET PARK PREP,12/12/2024 12:00:00 AM,91.47
15K839,M.S. 839,12/12/2024 12:00:00 AM,93.92
15K863,PRE K CENTER AT BISHOP FORD SCHOOL SITE,12/12/2024 12:00:00 AM,88.28
15K896,THE SCHOOL OF CREATIVITY AND INNOVATION,12/12/2024 12:00:00 AM,91.92
15K958,P.S. 958,12/12/2024 12:00:00 AM,89.57
16K005,P.S. 005 DR. RONALD MCNAIR,12/12/2024 12:00:00 AM,86.69
16K021,P.S. 021 CRISPUS ATTUCKS,12/12/2024 12:00:00 AM,89.05
16K025,P.S. 025 EUBIE BLAKE SCHOOL,12/12/2024 12:00:00 AM,78.57
16K026,P.S. 026 JESSE OWENS,12/12/2024 12:00:00 AM,88.26
16K035,M.S. 035 STEPHEN DECATUR,12/12/2024 12:00:00 AM,91.52
16K040,P.S. 040 GEORGE W. CARVER,12/12/2024 12:00:00 AM,91.57
16K057,WHITELAW REID ACADEMY OF ARTS AND BUSINESS,12/12/2024 12:00:00 AM,89.61
16K081,P.S. 081 THADDEUS STEVENS,12/12/2024 12:00:00 AM,88.2
16K243,P.S. 243K THE WEEKSVILLE SCHOOL,12/12/2024 12:00:00 AM,84
16K262,P.S. 262 EL HAJJ MALIK EL SHABAZZ ELEMENTARY SCHOO,12/12/2024 12:00:00 AM,97.59
16K267,"M.S. 267 MATH, SCIENCE TECHNOLOGY",12/12/2024 12:00:00 AM,91.42
16K308,P.S. 308 CLARA CARDWELL,12/12/2024 12:00:00 AM,86.8
16K309,P.S. 309 THE GEORGE E. WIBECAN PREPARATORY ACADEMY,12/12/2024 12:00:00 AM,82.92
16K335,P.S. 335 GRANVILLE T. WOODS,12/12/2024 12:00:00 AM,91.86
16K455,BOYS AND GIRLS HIGH SCHOOL,12/12/2024 12:00:00 AM,69.77
16K498,BROOKLYN HIGH SCHOOL FOR LAW AND TECHNOLOGY,12/12/2024 12:00:00 AM,68.02
16K627,BRIGHTER CHOICE COMMUNITY SCHOOL,12/12/2024 12:00:00 AM,86.45
16K628,BROOKLYN BROWNSTONE SCHOOL,12/12/2024 12:00:00 AM,96.57
16K669,RESEARCH AND SERVICE HIGH SCHOOL,12/12/2024 12:00:00 AM,66.66
16K681,MADIBA PREP MIDDLE SCHOOL,12/12/2024 12:00:00 AM,95.18
16K688,THE BROOKLYN ACADEMY OF GLOBAL FINANCE,12/12/2024 12:00:00 AM,75.86
16K765,NELSON MANDELA HIGH SCHOOL,12/12/2024 12:00:00 AM,79.72
16K898,THE BROOKLYN GREEN SCHOOL,12/12/2024 12:00:00 AM,92.2
17K002,PARKSIDE PREPARATORY ACADEMY,12/12/2024 12:00:00 AM,95.95
17K006,NORMA ADAMS CLEMONS ACADEMY,12/12/2024 12:00:00 AM,NS
17K012,DR. JACQUELINE PEEK DAVIS SCHOOL,12/12/2024 12:00:00 AM,87.5
17K061,M.S. 061 DR. GLADSTONE H. ATWELL,12/12/2024 12:00:00 AM,90.28
17K091,P.S. 091 THE ALBANY AVENUE SCHOOL,12/12/2024 12:00:00 AM,92.36
17K092,P.S. 092 ADRIAN HEGEMAN,12/12/2024 12:00:00 AM,92.04
17K122,PATHWAYS IN TECHNOLOGY EARLY COLLEGE HIGH SCHOOL,12/12/2024 12:00:00 AM,91.76
17K138,P.S. 138 BROOKLYN,12/12/2024 12:00:00 AM,89.13
17K161,P.S. 161 THE CROWN,12/12/2024 12:00:00 AM,91.72
17K181,P.S. 181 BROOKLYN,12/12/2024 12:00:00 AM,92.6
17K189,P.S. 189 THE BILINGUAL CENTER,12/12/2024 12:00:00 AM,92.41
17K191,P.S. 191 PAUL ROBESON,12/12/2024 12:00:00 AM,91.07
17K221,P.S. 221 TOUSSAINT L OUVERTURE,12/12/2024 12:00:00 AM,89.8
17K241,P.S. 241 EMMA L. JOHNSTON,12/12/2024 12:00:00 AM,91.22
17K246,M.S. 246 WALT WHITMAN,12/12/2024 12:00:00 AM,91.25
17K249,P.S. 249 THE CATON,12/12/2024 12:00:00 AM,92.46
17K289,P.S. 289 GEORGE V. BROWER,12/12/2024 12:00:00 AM,87.62
17K316,P.S. 316 ELIJAH STROUD,12/12/2024 12:00:00 AM,92.89
17K340,I.S. 340,12/12/2024 12:00:00 AM,90.51
17K352,EBBETS FIELD MIDDLE SCHOOL,12/12/2024 12:00:00 AM,93.42
17K353,ELIJAH STROUD MIDDLE SCHOOL,12/12/2024 12:00:00 AM,90.83
17K354,THE SCHOOL OF INTEGRATED LEARNING,12/12/2024 12:00:00 AM,92.88
17K375,P.S. 375 JACKIE ROBINSON SCHOOL,12/12/2024 12:00:00 AM,92.51
17K382,ACADEMY FOR COLLEGE PREPARATION AND CAREER EXPLORA,12/12/2024 12:00:00 AM,89.65
17K394,M.S. K394,12/12/2024 12:00:00 AM,88.83
17K397,P.S. 397 FOSTER LAURIE,12/12/2024 12:00:00 AM,87.91
17K398,P.S. 398 WALTER WEAVER,12/12/2024 12:00:00 AM,84.82
17K399,P.S. 399 STANLEY EUGENE CLARK,12/12/2024 12:00:00 AM,92.25
17K408,ACADEMY OF HOSPITALITY AND TOURISM,12/12/2024 12:00:00 AM,74.56
17K484,RONALD EDMONDS LEARNING CENTER II,12/12/2024 12:00:00 AM,91.58
17K524,INTERNATIONAL HIGH SCHOOL AT PROSPECT HEIGHTS,12/12/2024 12:00:00 AM,79.1
17K528,THE HIGH SCHOOL FOR GLOBAL CITIZENSHIP,12/12/2024 12:00:00 AM,86.91
17K532,NEW BRIDGES ELEMENTARY,12/12/2024 12:00:00 AM,94
17K537,HIGH SCHOOL FOR YOUTH AND COMMUNITY DEVELOPMENT AT,12/12/2024 12:00:00 AM,67.89
17K539,HIGH SCHOOL FOR SERVICE LEARNING AT ERASMUS,12/12/2024 12:00:00 AM,77.41
17K543,"SCIENCE, TECHNOLOGY AND RESEARCH EARLY COLLEGE HIG",12/12/2024 12:00:00 AM,90.76
17K546,HIGH SCHOOL FOR PUBLIC SERVICE: HEROES OF TOMORROW,12/12/2024 12:00:00 AM,83.95
